Date,Month,Quarter,Year,CPI,dir,indir,VAT,imp,cons_trust,real_credit_card,Oil,Reer,Dollar,TA35, TA125 ,Nasdaq,sp500,VAT_rate,rev,rev_trade,rev_trade2,rev_food,Total net income tax,Deductions and the capital market, Total import tax , Total local tax , Total indirect tax ," Unemployment rate (ages 25-64, in percentage points) "," Participation rate (ages 25-64, in percentage points) ", Employment rate (ages 25-64) , Real Salary , salaried jobs ,Foreign exchange reserves in millions of dollars,Apartment Price Index (1993=100) - Mid-period reviewed,Credit card purchase value indices (total) (2002=100),Industrial Production Index (Total),The combined index of the state of the economy,Apartments sold at an annual rate,,,,,,,,,,
7/1/2020,7.00,3.00,2020.00,94.3,"14,615","12,452","9,096.0","1,661.0 ",102.8,363.5,40.71045455,100.58,3.433181818,1384.1,1371.3,10518.0,3210.8,17%,131.8,144.3,102.3,92.9,15246.784,9667.863,1661,1683,12440,4.4%,79.2%,75.7%,"10,914.57",3408.16," 157,663.00 ",426.2,363.4,83.5,84.52,"46,176",,,,,,,,,,
8/1/2020,8.00,3.00,2020.00,94.3,"14,065","11,856","8,519.0","1,650.0 ",115.8,393.4,42.33904762,100.44,3.400904762,1408.8,1429.1,11227.8,3396.6,17%,134.1,142.7,104.2,118.2,13494.76,8129.206,1650,1743,11912,4.4%,79.4%,75.9%,"10,961.61",3450.27," 161,688.00 ",426.6,393.2,86.5,85.60,"50,388",,,,,,,,,,
9/1/2020,9.00,3.00,2020.00,94.2,"14,334","13,210","9,673.0","2,106.0 ",109.8,368.7,39.63428571,100.07,3.4175,1325.6,1356.6,11088.7,3365.5,17%,131.8,136.2,100.5,83.5,14629.27,8946.193,2106,1640,13419,4.1%,79.2%,76.0%,"10,803.77",3432.64," 160,584.00 ",427.9,368.8,87.6,85.70,"43,992",,,,,,,,,,
10/1/2020,10.00,4.00,2020.00,94.5,"13,409","10,164","7,631.0","1,407.0 ",110.8,337.0,39.39590909,99.14,3.395045455,1353.3,1394.0,11435.2,3418.7,17%,130.7,133.7,95.9,68.4,13249.609,8312.035,1407,1096,10134,4.1%,79.2%,75.9%,"11,509.86",3152.92," 160,748.00 ",431.8,337.0,88.1,85.74,"42,780",,,,,,,,,,
11/1/2020,11.00,4.00,2020.00,94.3,"14,361","11,726","8,751.0","1,627.0 ",120.5,377.3,40.93736842,100.06,3.359380952,1419.5,1466.3,11794.5,3549.0,17%,139.3,146.0,102.3,79.1,14620.019,8310.145,1627,1523,11901,4.3%,78.9%,75.4%,"11,267.59",3285.64," 166,947.00 ",435.7,377.3,88.3,86.80,"44,556",,,,,,,,,,
12/1/2020,12.00,4.00,2020.00,94.2,"14,620","14,320","8,884.0","3,492.0 ",121.5,392.7,47.025,100.1,3.2475,1470.5,1527.2,12619.1,3695.3,17%,138.4,149.1,107.9,85.5,13998.404,8522.287,3492,1518,13894,4.3%,78.2%,74.8%,"11,356.32",3368.61," 173,297.00 ",438.3,392.7,87.1,87.55,"53,616",,,,,,,,,,
1/1/2021,1.00,1.00,2021.00, 94.15 ,"19,651","13,723","10,709.0","1,775.0 ",122.6,350.3,52.00842105,101.54,3.2221,1572.9,1628.2,13186.6,3793.7,17%,138.6,144.5,96.4,75.0,21397.19,11378.707,1775,1275,13759,4.1%,78.0%,74.8%,"11,458.62",3224.97," 179,501.00 ",439.2,350.3,86.4,87.61,"42,000",,,,,,,,,,
2/1/2021,2.00,1.00,2021.00, 94.43 ,"16,325","10,492","7,804.0","1,633.0 ",126.4,371.4,59.04631579,101.3,3.269736842,1595.4,1653.3,13737.4,3883.4,17%,140.3,148.2,103.0,84.3,15498.689,9675.967,1633,1159,10596,4.8%,78.0%,74.2%,"11,393.26",3326.21," 185,055.00 ",442.7,371.3,85,88.91,"47,376",,,,,,,,,,
3/1/2021,3.00,1.00,2021.00, 95.00 ,"16,849","12,487","8,703.0","2,107.0 ",133.2,406.2,62.33304348,99.66,3.311227273,1582.8,1643.9,13168.8,3910.5,17%,144.8,151.9,107.4,107.1,17256.592,10557.127,2107,1531,12341,5.1%,78.7%,74.7%,"11,146.62",3480.89," 185,680.00 ",448.5,406.1,88.2,90.51,"59,436",,,,,,,,,,
4/1/2021,4.00,2.00,2021.00, 95.28 ,"17,319","13,465","9,879.0","1,903.0 ",140.4,417.7,61.71666667,100.05,3.27545,1633.6,1698.1,13900.4,4141.2,17%,148.9,157.0,109.5,119.2,17448.414,10874.762,1903,1599,13381,5.1%,79.0%,75.0%,"11,082.61",3536.94," 194,000.00 ",452.1,417.8,87.7,91.78,"62,064",,,,,,,,,,
5/1/2021,5.00,2.00,2021.00, 95.66 ,"16,064","13,829","10,335.0","2,103.0 ",139.3,395.8,65.1695,101.21,3.262263158,1665.8,1740.4,13520.2,4167.8,17%,146.0,149.8,101.3,119.2,16553.192,10096.594,2103,1532,13970,5.0%,78.4%,74.5%,"10,987.33",3559.20," 198,350.00 ",454.4,395.7,85.7,92.44,"56,400",,,,,,,,,,
6/1/2021,6.00,2.00,2021.00, 95.75 ,"16,102","12,143","7,962.0","2,429.0 ",141.8,420.4,71.37818182,100.64,3.251727273,1690.6,1764.1,14097.2,4238.5,17%,153.1,160.0,105.2,135.3,16008.565,8974.655,2429,1734,12125,5.0%,79.3%,75.3%,"10,983.70",3629.03," 200,175.00 ",459.9,420.5,89.5,93.42,"57,000",,,,,,,,,,
7/1/2021,7.00,3.00,2021.00, 96.13 ,"19,684","15,356","11,712.0","2,002.0 ",138.2,423.9,72.4852381,100.97,3.2706,1671.3,1746.6,14639.1,4363.7,17%,152.0,155.4,106.5,138.4,20407.746,11473.899,2002,1693,15407,4.8%,79.5%,75.7%,"10,947.64",3702.36," 201,695.00 ",465.4,423.9,90.6,93.99,"63,552",,,,,,,,,,
8/1/2021,8.00,3.00,2021.00, 96.41 ,"18,211","13,950","9,774.0","2,240.0 ",134.7,423.0,67.73045455,101.54,3.2237,1721.1,1780.7,14856.5,4453.7,17%,157.7,162.6,107.5,140.1,18671.736,10549.65,2240,1925,13939,4.8%,79.9%,76.1%,"10,950.02",3735.43," 205,907.00 ",467.3,422.7,89.8,94.61,"61,020",,,,,,,,,,
9/1/2021,9.00,3.00,2021.00, 96.60 ,"17,169","7,847","4,672.0","1,505.0 ",139,417.1,71.58285714,103.14,3.2075,1793.5,1851.8,15023.5,4445.5,17%,158.5,161.7,107.3,146.0,17560.034,10067.425,1505,1684,7861,4.8%,80.1%,76.2%,"11,163.37",3676.99," 203,980.00 ",471.0,417.2,91.1,95.14,"56,496",,,,,,,,,,
10/1/2021,10.00,4.00,2021.00, 96.69 ,"17,972","18,882"," 14,959 "," 1,789 ",137.6,442.7,81.47666667,103.51,3.2155,1834.0,1896.0,14879.0,4460.7,17%,159.4,160.9,106.3,138.5,18683.912,10112.58,1789,1685,18433,4.4%,80.1%,76.6%,"10,846.01",3837.98," 207,473.00 ",477.6,442.7,93.6,95.74,"66,936",,,,,,,,,,
11/1/2021,11.00,4.00,2021.00, 96.60 ,"19,822","15,592"," 12,412 "," 2,158 ",138.1,429.0,79.1475,103.45,3.1205,1887.6,1976.4,15814.9,4667.5,17%,159.9,159.4,105.1,141.8,20545.994,10320.45,2158,1525,16095,3.8%,80.8%,77.7%,"10,882.21",3863.93," 208,770.00 ",485.7,429.1,89.2,96.06,"69,768",,,,,,,,,,
12/1/2021,12.00,4.00,2021.00, 96.88 ,"21,004","12,457"," 8,551 "," 2,018 ",138.3,420.3,71.71181818,107.22,3.132,1914.5,1996.2,15474.4,4674.8,17%,158.9,159.3,105.7,142.6,20785.795,11168.93,2018,1741,12310,3.6%,80.6%,77.7%,"10,884.91",3889.71," 212,993.00 ",495.9,420.4,95.4,96.35,"49,524",,,,,,,,,,
1/1/2022,1.00,1.00,2022.00, 97.07 ,"29,525","17,218"," 13,877 "," 2,254 ",132.5,425.3,83.222,107.66,3.1343,1987.8,2078.3,14531.4,4573.8,17%,157.5,161.4,104.9,127.7,31101.004,14640.945,2254,1535,17666,3.3%,80.8%,78.0%,"10,900.25",3891.66," 208,737.10 ",503.8,425.4,100.5,96.92,"51,492",,,,,,,,,,
2/1/2022,2.00,1.00,2022.00, 97.73 ,"21,608","12,821"," 9,289 "," 2,007 ",128.2,432.7,91.64105263,106.59,3.2139,1957.1,2055.0,13898.7,4436.0,17%,163.6,164.6,104.6,141.3,21016.509,10812.422,2007,1576,12872,3.4%,81.6%,78.8%,"10,860.34",3911.71," 207,047.57 ",511.9,432.8,101.5,97.26,"43,800",,,,,,,,,,
3/1/2022,3.00,1.00,2022.00, 98.30 ,"20,767","15,630"," 11,545 "," 2,208 ",127.6,431.5,108.5026087,103.58,3.2433,2006.3,2087.5,13623.3,4391.3,17%,163.0,163.9,104.2,140.8,21266.64,11318.321,2208,1895,15648,3.0%,80.9%,78.5%,"10,937.21",3906.90," 206,163.36 ",517.0,430.8,99.9,97.63,"46,884",,,,,,,,,,
4/1/2022,4.00,2.00,2022.00, 99.06 ,"21,678","14,235"," 10,223 "," 2,159 ",133.9,436.1,101.7775,103.79,3.2422,2030.8,2118.5,13394.2,4391.3,17%,163.2,166.3,107.1,140.7,21137.659,11789.821,2159,1814,14196,2.9%,80.6%,78.3%,"10,895.00",3913.62," 197,630.39 ",525.3,436.0,99.1,98.14,"44,280",,,,,,,,,,
5/1/2022,5.00,2.00,2022.00, 99.62 ,"22,082","15,248"," 11,608 "," 1,996 ",129.3,439.1,112.195,104.23,3.382,1898.4,1968.3,11829.7,4040.6,17%,164.7,163.9,106.2,148.8,23433.864,13087.296,1996,1598,15202,3.0%,80.9%,78.5%,"10,887.20",3935.76," 199,808.20 ",536.3,439.0,102.8,98.40,"44,220",,,,,,,,,,
6/1/2022,6.00,2.00,2022.00, 100.00 ,"19,915","12,737"," 8,692 "," 2,099 ",128.6,434.8,114.735,101.84,3.414,1847.2,1902.3,11418.9,3898.9,17%,163.4,162.9,105.6,145.6,19933.274,9697.21,2099,1800,12591,3.0%,81.2%,78.8%,"10,826.04",3926.45," 193,809.55 ",543.8,434.8,102.9,98.53,"39,936",,,,,,,,,,
7/1/2022,7.00,3.00,2022.00, 101.13 ,"20,963","15,908"," 12,489 "," 2,026 ",125,432.7,101.619,100.89,3.46552381,1878.4,1939.4,11622.6,3911.7,17%,162.0,158.7,106.5,149.4,22012.211,11465.113,2026,1831,16346,3.1%,81.2%,78.7%,"10,773.10",3927.08," 197,468.91 ",553.6,432.7,99.1,98.57,"34,356",,,,,,,,,,
8/1/2022,8.00,3.00,2022.00, 100.85 ,"20,426","12,890"," 9,296 "," 1,898 ",130.4,437.1,93.36047619,101.9,3.298826087,2018.4,2070.8,12570.3,4158.6,17%,159.4,159.9,104.7,153.0,21048.614,10171.369,1898,1636,12830,3.3%,81.7%,79.0%,"10,872.71",3940.61," 192,151.41 ",559.7,436.5,100.9,98.86,"32,352",,,,,,,,,,
9/1/2022,9.00,3.00,2022.00, 101.04 ,"19,772","14,871"," 11,498 "," 1,666 ",129.4,445.5,84.25809524,106.85,3.4422,1958.9,2010.3,11402.8,3850.5,17%,163.5,164.1,107.3,153.4,20061.571,10757.127,1666,1697,14861,3.1%,81.3%,78.7%,"10,915.40",3959.83," 185,994.27 ",565.3,445.8,100.8,99.31,"35,268",,,,,,,,,,
10/1/2022,10.00,4.00,2022.00, 101.61 ,"19,438","12,975"," 9,702 "," 1,779 ",129,447.4,87.5547619,103.76,3.547941176,1890.9,1919.9,10801.5,3726.1,17%,167.7,170.4,108.3,159.1,19687.371,10430.519,1779,1580,13061,3.6%,81.3%,78.4%,"10,848.60",3987.03," 188,842.18 ",567.0,447.6,96.6,99.65,"31,656",,,,,,,,,,
11/1/2022,11.00,4.00,2022.00, 101.70 ,"19,434","13,995"," 10,410 "," 2,073 ",131.5,445.0,84.37047619,102.12,3.479571429,1907.9,1928.7,10973.6,3917.5,17%,163.9,164.7,107.9,155.1,20199.634,10549.702,2073,1518,14001,3.6%,81.6%,78.7%,"10,822.42",4016.71," 194,417.68 ",567.6,445.3,101.1,99.82,"32,676",,,,,,,,,,
12/1/2022,12.00,4.00,2022.00, 101.98 ,"19,078","15,664"," 9,924 "," 3,463 ",127,438.2,76.43714286,102.01,3.451571429,1819.1,1842.1,10839.0,3912.4,17%,164.6,164.0,105.1,159.8,18586.751,10820.922,3463,1718,15105,3.7%,81.6%,78.6%,"10,667.58",4021.56," 194,217.92 ",568.7,438.4,101.6,99.85,"29,292",,,,,,,,,,
1/1/2023,1.00,1.00,2023.00, 102.30 ,"26,654","16,559"," 12,848 "," 1,799 ",127.4,444.6,77.417,100.94,3.445285714,1811.4,1837.1,11014.0,3960.7,17%,163.9,165.9,107.5,161.8,28744.199,13928.505,1799,1949,16596,3.4%,81.7%,78.9%,"10,938.46",4039.18," 200,984.94 ",568.7,444.6,98.6,99.98,"25,824",,,,,,,,,,
2/1/2023,2.00,1.00,2023.00, 102.80 ,"21,134","13,084"," 9,080 "," 2,403 ",125.7,449.0,76.83263158,99.45,3.54315,1782.9,1805.8,11785.1,4079.7,17%,168.3,166.4,109.2,159.8,20564.892,10758.119,2403,1683,13166,3.5%,82.1%,79.2%,"10,710.20",4032.75," 196,279.33 ",568.7,449.2,105.4,100.16,"31,560",,,,,,,,,,
3/1/2023,3.00,1.00,2023.00, 103.20 ,"19,983","14,264"," 9,791 "," 2,470 ",128,441.4,73.27782609,97.1,3.619952381,1750.3,1740.5,11624.6,3967.7,17%,167.1,163.1,106.9,157.5,20501.24,11476.414,2470,1995,14256,3.1%,81.8%,79.3%,"11,166.79",4026.58," 200,485.78 ",567.6,440.5,103.1,100.29,"27,576",,,,,,,,,,
4/1/2023,4.00,2.00,2023.00, 104.00 ,"20,728","14,288"," 10,757 "," 1,742 ",126.6,443.8,79.44631579,95.44,3.638357143,1739.6,1729.7,12073.5,4121.5,17%,165.6,162.9,107.4,161.0,20705.326,13006.551,1742,1731,14230,3.0%,81.2%,78.8%,"11,036.22",4002.71," 201,895.42 ",564.8,443.8,102.5,100.52,"27,732",,,,,,,,,,
5/1/2023,5.00,2.00,2023.00, 104.20 ,"19,942","14,147"," 9,935 "," 2,482 ",121.5,449.0,71.57818182,94.53,3.660095238,1788.4,1788.7,12446.5,4146.2,17%,166.5,163.7,107.3,158.7,20253.263,12176.681,2482,1790,14207,3.1%,81.8%,79.2%,"10,973.43",4024.87," 199,621.09 ",561.4,449.0,100.8,100.91,"28,608",,,,,,,,,,
6/1/2023,6.00,2.00,2023.00, 104.20 ,"18,660","12,389"," 8,420 "," 1,956 ",125.1,448.5,72.43571429,94.39,3.644636364,1780.3,1796.3,13463.8,4345.4,17%,163.7,164.6,109.0,156.0,18254.997,10801.605,1956,2055,12431,3.3%,81.6%,78.9%,"10,956.86",4023.53," 201,875.75 ",560.3,448.4,99,101.10,"29,508",,,,,,,,,,
7/1/2023,7.00,3.00,2023.00, 104.50 ,"20,638","16,028"," 11,825 "," 2,232 ",126.3,449.2,76.0695,95.85,3.662259259,1814.7,1838.8,14033.1,4508.1,17%,165.1,165.5,108.6,148.4,21319.716,13069.865,2232,1988,16045,3.0%,81.6%,79.1%,"11,012.77",4000.57," 204,664.86 ",559.2,449.2,99.1,101.31,"29,424",,,,,,,,,,
8/1/2023,8.00,3.00,2023.00, 97.77 ,"18,846","13,156"," 9,399 "," 1,937 ",125.7,468.1,81.43285714,94.76,3.745758621,1853.8,1875.5,13743.2,4457.4,17%,171.5,169.4,110.4,165.7,18707.598,11224.946,1937,1948,13284,2.8%,81.5%,79.2%,"11,053.35",4025.63," 202,856.43 ",558.6,467.6,104.7,101.49,"37,284",,,,,,,,,,
9/1/2023,9.00,3.00,2023.00, 97.67 ,"19,679","13,713"," 10,500 "," 1,442 ",127.9,454.6,89.425,93.58,3.820157895,1842.1,1866.1,13585.8,4409.1,17%,165.7,159.3,106.0,152.5,19923.881,12372.854,1442,1710,13652,3.0%,81.3%,78.9%,"11,108.34",4023.53," 198,552.50 ",557.5,455.0,100.8,100.70,"34,152",,,,,,,,,,
10/1/2023,10.00,4.00,2023.00, 98.14 ,"16,483","12,114"," 8,795 "," 1,912 ",122.5,384.7,85.63952381,92.39,3.978272727,1709.7,1726.4,13199.4,4269.4,17%,147.0,138.7,106.6,121.4,16640.997,11119.895,1912,1478,12185,2.8%,81.2%,78.8%,"11,079.40",3962.48," 191,235.37 ",554.7,384.9,94.7,97.98,"12,252",,,,,,,,,,
11/1/2023,11.00,4.00,2023.00, 97.86 ,"16,547","12,708"," 9,887 "," 1,254 ",126.6,411.0,77.685,89.6,3.805772727,1733.1,1751.1,13913.2,4460.1,17%,153.4,145.2,105.3,132.8,16939.795,11130.57,1254,1460,12601,2.7%,80.5%,78.3%,"11,426.96",3830.87," 198,169.02 ",558.6,411.3,97.1,97.49,"18,384",,,,,,,,,,
12/1/2023,12.00,4.00,2023.00, 97.77 ,"18,442","14,255"," 8,840 "," 3,302 ",125,461.2,71.9,92.36,3.671,1825.0,1849.1,14690.5,4685.1,17%,159.4,159.2,115.1,152.9,17959.654,11132.907,3302,1800,13942,2.7%,80.4%,78.3%,"11,381.32",3898.92," 204,693.95 ",564.7,461.4,94.2,98.06,"30,264",,,,,,,,,,
1/1/2024,1.00,1.00,2024.00, 97.77 ,"25,688","16,512"," 12,942 "," 1,746 ",123.9,481.0,74.38285714,94.58,3.713318182,1851.1,1878.2,15081.4,4804.5,17%,167.0,160.4,115.4,154.1,28143.571,14455.514,1746,1930,16618,3.0%,80.5%,78.0%,"11,308.71",3942.79," 206,125.26 ",569.2,481.1,98.1,98.86,"45,888",,,,,,,,,,
2/1/2024,2.00,1.00,2024.00, 98.14 ,"20,151","14,316"," 10,666 "," 1,756 ",123.5,469.9,77.249,93.6,3.64585,1872.4,1905.8,15808.9,5012.0,17%,163.4,163.2,113.5,156.1,19580.322,11583.009,1756,1880,14302,3.0%,80.7%,78.3%,"11,376.70",3985.74," 206,820.84 ",574.3,470.2,96.4,99.04,"45,672",,,,,,,,,,
3/1/2024,3.00,1.00,2024.00, 98.70 ,"20,718","15,129"," 11,273 "," 1,829 ",127.6,477.1,81.278,95.57,3.627842105,1950.6,1986.9,16216.3,5170.6,17%,166.0,165.6,116.2,157.0,21821.737,12996.958,1829,2115,15217,3.0%,80.8%,78.4%,"11,302.97",3987.48," 213,741.01 ",574.9,475.4,94.9,99.25,"45,756",,,,,,,,,,
4/1/2024,4.00,2.00,2024.00, 99.53 ,"22,191","8,818"," 4,930 "," 1,812 ",126.7,472.8,85.34727273,96.22,3.743315789,1947.3,1972.9,15950.9,5112.5,17%,164.5,162.9,112.6,149.7,22312.038,14296.179,1812,1927,8669,3.0%,81.1%,78.6%,"11,266.44",4010.91," 208,108.75 ",579.5,472.5,97.8,99.11,"46,644",,,,,,,,,,
5/1/2024,5.00,2.00,2024.00, 99.72 ,"21,176","21,062"," 16,989 "," 2,263 ",120.3,476.2,80.02454545,94.33,3.660095238,1977.2,1985.7,16536.3,5235.2,17%,168.0,168.3,114.1,152.9,21755.808,13225.697,2263,1996,21248,3.0%,80.9%,78.5%,"11,328.33",4010.76," 210,509.91 ",583.6,476.0,98.3,99.08,"46,620",,,,,,,,,,
6/1/2024,6.00,2.00,2024.00, 99.81 ,"19,262","14,463"," 10,307 "," 2,047 ",121.2,480.4,79.76736842,95.11,3.724736842,1984.2,1960.0,17495.9,5415.1,17%,166.4,166.1,115.8,151.5,19942.723,12511.419,2047,2113,14467,2.8%,80.8%,78.6%,"11,290.82",4013.30," 210,280.51 ",587.1,480.4,98.5,98.94,"46,440",,,,,,,,,,
7/1/2024,7.00,3.00,2024.00, 100.37 ,"21,467","17,030"," 12,427 "," 2,328 ",124.2,491.6,81.80045455,94.88,3.681434783,2037.5,2025.5,17963.3,5538.0,17%,171.9,170.4,116.6,153.9,22854.164,14791.143,2328,2233,16988,2.6%,80.7%,78.6%,"11,271.71",4033.87," 213,634.37 ",591.8,491.6,99.6,99.03,"48,528",,,,,,,,,,
8/1/2024,8.00,3.00,2024.00, 101.30 ,"20,946","14,603"," 10,158 "," 2,278 ",124.4,472.5,76.68318182,96.01,3.731761905,2027.6,2014.3,17268.3,5478.2,17%,167.2,161.3,111.5,150.9,21290.401,13168.84,2278,2181,14617,2.5%,80.5%,78.4%,"11,112.54",4019.70," 217,384.54 ",593.0,472.0,100,98.70,"44,808",,,,,,,,,,
9/1/2024,9.00,3.00,2024.00, 101.12 ,"20,188","17,807"," 13,385 "," 2,115 ",126.9,480.5,70.236,94.27,3.732809524,2050.1,2046.0,17599.2,5621.3,17%,168.9,166.0,114.1,157.2,21221.358,12536.391,2115,2297,17797,2.5%,80.5%,78.4%,"11,151.53",4077.28," 220,377.38 ",592.4,480.9,99.8,98.86,"41,688",,,,,,,,,,
10/1/2024,10.00,4.00,2024.00, 101.58 ,"20,255","15,676"," 11,666 "," 1,914 ",124.9,485.6,71.985,93.26,3.751588235,2142.7,2140.4,18316.1,5792.3,17%,166.3,165.4,115.9,145.9,20885.405,12431.164,1914,2017,15597,2.5%,80.5%,78.5%,"11,273.00",4039.82," 216,074.23 ",593.6,486.0,100,98.89,"40,524",,,,,,,,,,
11/1/2024,11.00,4.00,2024.00, 101.21 ,"20,897","15,135"," 11,059 "," 2,121 ",124.1,495.4,69.987,93.68,3.718809524,2260.8,2275.6,18961.4,5929.9,17%,174.3,169.2,117.3,159.2,21790.281,12670.193,2121,1785,14965,2.6%,80.7%,78.6%,"11,222.13",4064.05," 217,100.46 ",596.6,495.9,100.3,99.18,"37,080",,,,,,,,,,
12/1/2024,12.00,4.00,2024.00, 100.93 ,"22,401","20,669",12758,5875,123.9,509.4,70.11809524,96.08,3.617666667,2354.2,2393.0,19734.6,6010.9,17%,177.3,172.6,116.9,166.2,22473.904,14101.417,,,,2.5%,80.5%,78.5%,"11,439.28",4080.21," 214,570.02 ",599.0,509.7,105.1,100.05,"58,596",,,,,,,,,,
1/1/2025,1.00,1.00,2025.00, 101.50 ,"41,352","20,222",16938,1389,123.4,501.8,75.91222222,99.18,3.615272727,2480.8,2522.0,19565.0,5979.5,18%,169.4,169.0,115.2,162.9,,,,,,2.5%,81.1%,79.1%,"11,115.75",4082.37," 216,068.40 ",606.2,501.9,99.7,100.33,"38,784",,,,,,,,,,
2/1/2025,2.00,1.00,2025.00, 101.50 ,"23,503","14,429",10902,1708,128.7,505.4,71.53315789,100.1,3.5678,2488.6,2559.6,19547.3,6038.7,18%,,,,,,,,,,2.6%,80.7%,78.6%,"11,228.72",4063.84," 220,254.30 ",,505.7,101.4,100.66,"37,152",,,,,,,,,,
3/1/2025,3.00,1.00,2025.00, 102.00 ,"22,500","17,000",12174,2460,,,67.31666667,100.45,3.6551,2476.3,2522.1,17828.0,5684.0,18%,,,,,,,,,,,,,,,,,507.0,,100.91,,,,,,,,,,,
4/1/2025,,,,,,,,,,,,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
