Type,Unnamed: 1,Unnamed: 2,Unnamed: 3,CBS,Tax,Tax.1,Tax.2,CBS.1,CBS.2,BOI,BOI.1,Boi.2,Boi.3,Boi.4,Boi.5,Boi.6,Boi.7,Tax.3,Tax.4,Tax.5,Tax.6,Tax.7,Tax.8,Tax.9,Tax.10,Tax.11,Tax.12,CBS.3,CBS.4,CBS.5,CBS.6,CBS.7,Boi.8,CBS.8,CBS.9,CBS.10,CBS.11,CBS.12
Source,,,,Real,Nominal,Nominal,Nominal,Nominal,SA,SA,Nominal,Real,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,Nominal,SA,SA,SA,SA,SA,,,SA,SA,,SA
Release Lag,,,,15,0,0,0,16,12,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16,16,18,94,94,,,,,,
Date,Month,Quarter,Year,CPI,dir,indir,VAT,imp,cons_trust,real_credit_card,Oil,Reer,Dollar,TA35,TA125,Nasdaq,sp500,VAT_rate,rev,rev_trade,rev_trade2,rev_food,"סה""כ אגף מס הכנסה נטו",ניכויים ושוק ההון,"סה""כ מיסי יבוא","סה""כ מיסים מקומיים","סה""כ מסים עקיפים","שיעור אבטלה (גילאי 25-64, בנקודות אחוז)","שיעור השתתפות  (גילאי 25-64, בנקודות אחוז)",שיעור תעסוקה (גילאי 25-64),שכר ריאלי,משרות שכיר,"יתרות מט""ח במליוני דולרים",מדד מחירי דירות (1993=100) - אמצע התקופה הנסקרת,"מדדי ערך רכישות בכרטיסי אשראי (סה""כ) (2002=100)","מדד הייצור התעשייתי (סה""כ)",המדד המשולב למצב המשק,דירות שנמכרו בקצב שנתי
2004-04-01 00:00:00,4,2,2004,76.18821335,6673.2,4712.9,3383,528,115.2,113.8,36.75,79.48,4.552294117647058,537.6673333333334,580.2133333333334,2021.3228571428572,1133.0785714285712,0.17,75.5,76.7,62.1,71.9,6591.437,4469.483,528,797,4708,,,,,,27162.737869,186.6,113.8,74.5,47.80501883563724,22212
2004-05-01 00:00:00,5,2,2004,76.4917520487,6879.3,6342.8,4321,1349,116.1,113.9,40.275,79.99,4.5954999999999995,525.6989999999998,564.7710000000001,1930.089,1102.7814999999998,0.17,75.2,74.8,60.6,71.8,6849.586,4676.075,1349,818,6488,,,,,,26695.564229,187.6,113.9,73,47.97768048379212,22740
2004-06-01 00:00:00,6,2,2004,76.4917520487,5780.5,4603.9,2748,1049,115.1,116.3,38.02523809523809,79.96,4.516636363636364,545.4477272727273,582.555,2000.9795238095242,1132.757142857143,0.17,76.2,77.3,61.5,73.2,5861.768,4081.746,1049,799,4596,,,,,,26202.294794,186.6,116.3,75,48.055244173559856,20628
2004-07-01 00:00:00,7,3,2004,76.3399826993,7061,5573.2,3686,860,117.9,118.4,40.778095238095254,80.42,4.491238095238096,553.8004999999999,589.0795,1912.4242857142858,1105.8466666666666,0.17,75.9,77.6,61.4,76.1,7085.774,4950.935,860,917,5463,,,,,,26328.980195,187.2,118.4,73.7,47.96933056976254,17232
2004-08-01 00:00:00,8,3,2004,76.4917520487,6202.5,6192.1,4234,1279,114.3,119.9,44.90318181818182,80.27,4.53409090909091,522.0847826086956,549.8073913043479,1821.5381818181816,1088.935,0.17,76.9,77.3,60.5,75.9,6174.724,4270.124,1279,859,6372,,,,,,26134.377091,185.7,119.8,74.9,48.25659652038332,19680
2004-09-01 00:00:00,9,3,2004,76.3399826993,6875.7,5602,3914,750,116.8,119.4,45.93571428571429,79.97,4.497466666666666,530.6274999999999,559.8175,1884.7309523809522,1117.6561904761907,0.17,78.1,79,63.8,76.6,6925.513,4464.369,750,834,5498,,,,,,26315.378713,182.4,119.3,75,48.63017250589208,20892
2004-10-01 00:00:00,10,4,2004,76.3399826993,6404.8,5536.9,3656,1043,116.5,118.9,53.280476190476186,80.31,4.4596,528.2910526315791,553.4215789473683,1938.2523809523807,1118.0680952380953,0.17,77.2,77.4,60.8,75.8,6348.045,4169.962,1043,834,5533,,,,,,26094.42062,182,118.9,78.2,49.10301793265194,18324
2004-11-01 00:00:00,11,4,2004,76.2640980247,6506.1,5550,3674,1013,114.6,119,48.469,79.63,4.405227272727273,554.8659090909091,580.6531818181819,2062.87,1168.937619047619,0.17,77.2,78.2,62.6,75.1,6683.94,4404.609,1013,798,5485,,,,,,27338.98381,180.4,119,75.8,49.40987591908405,17136
2004-12-01 00:00:00,12,4,2004,76.3399826993,6794.2,5469.3,3226,1178,116.9,120.8,43.14952380952381,78.61,4.341826086956521,599.1531818181819,619.1750000000001,2149.531818181819,1199.2095454545454,0.17,78,82.4,62,76.5,5938.975,4385.541,1178,864,5268,,,,,,27094.577019,178.8,120.8,74.6,49.61099853060723,17328
2005-01-01 00:00:00,1,1,2005,75.8846746514,7327.9,5958.7,4420,925.5,118.6,124,46.83699999999998,78.39,4.378666666666667,623.7459090909091,649.0509090909092,2071.8715,1181.408,0.17,78.3,78.9,62.1,77,8374.396,5645.039,925.5,862.5,6208,,,,,2441.5,27179.689273,178.6,124,79.1,49.6528827207463,18684
2005-02-01 00:00:00,2,1,2005,76.0364440007,7031.1,5065.6,3262,844,122,123.1,48.148947368421055,77.89,4.37025,641.9959999999999,666.0325,2065.735789473684,1199.626842105263,0.17,79.1,79.9,63.3,83.7,7002.87,4708.929,844,813,4919,,,,,2449.8,27207.762798,179.5,123.1,78,49.55348706124328,17196
2005-03-01 00:00:00,3,1,2005,75.8846746514,7808.2,6079.2,4239,932,122.2,126.9,54.186818181818175,77.92,4.329000000000001,651.2473913043478,675.92,2030.433636363636,1194.8977272727273,0.17,78.4,80.4,64.6,79,7819.35,4701.389,932,850,6021,,,,,2457.3,27155.905404,182.2,126.9,77.7,49.702527272651444,18108
2005-04-01 00:00:00,4,2,2005,76.415867374,6976.8,4658.7,3168,760,121.9,125.6,52.97904761904763,77.66,4.371449999999999,650.774210526316,672.9452631578947,1957.4928571428575,1164.4276190476187,0.17,79.8,79.5,62.6,81.5,7045.658,4260.546,760,836,4764,,,,,2470.9,26926.251516,182.5,125.6,78.5,49.92576094946511,18468
2005-05-01 00:00:00,5,2,2005,76.643521398,7928.6,7211.5,4855,1486,122.3,128.4,49.83380952380952,77.84,4.37365,673.1733333333333,692.7723809523808,2005.2171428571435,1178.275714285714,0.17,80.5,81.6,63.8,77.4,7929.724,5119.408,1486,842,7183,,,,,2473.6,26605.166402,183.1,128.4,78.2,50.20752084119392,18972
2005-06-01 00:00:00,6,2,2005,76.7194060726,7262.8,5129.5,3012,1131,118.6,128,56.35227272727273,78.47,4.484904761904761,665.502,679.191,2074.0172727272725,1202.2531818181815,0.17,80.3,81.6,65.1,81.2,7014.348,4358.183,1131,897,5040,,,,,2478.5,26598.256139,185.6,127.9,77.2,50.099669420508306,20184
2005-07-01 00:00:00,7,3,2005,77.5541374938,7449.7,6404.8,4376,1129,120.4,128,58.99550000000001,78.06,4.56047619047619,662.9323809523809,676.467619047619,2145.139,1222.237,0.17,82.7,83.5,66.2,89.3,7606.478,5072.509,1129,966,6471,,,,,2493.8,27199.325699,185.7,128,77.9,49.99083291118411,22872
2005-08-01 00:00:00,8,3,2005,77.7059068431,6983.3,6118,3850,1310,121.2,128.7,64.98521739130435,77.93,4.5092608695652165,701.1949999999999,708.7804545454545,2157.848260869566,1224.2699999999998,0.17,82.8,83,66.8,85.2,7155.26,4668.386,1310,928,6088,,,,,2494,27812.722685,185.4,128.6,78.1,49.84818072908458,20712
2005-09-01 00:00:00,9,3,2005,77.7817915177,7779,6477,4393,973,118.4,126.7,65.58666666666667,77.8,4.538363636363636,731.304761904762,736.7933333333333,2144.611904761905,1225.9147619047621,0.165,84.7,82.5,63.8,83.8,7709.526,4776.915,973,955,6321,,,,,2506.9,27635.320237,187.1,126.6,78.6,50.06496354510715,20580
2005-10-01 00:00:00,10,4,2005,78.3888689149,7077,5338,3842,787,123.7,132.7,62.25999999999998,76.83,4.625500000000001,756.3999999999999,757.1315384615384,2087.092857142857,1191.9642857142858,0.165,83.6,84.4,66.6,85.8,7201.486,4598.103,787,938,5567,,,,,2485.6,28715.968972,189,132.7,77.1,50.74961844442626,22104
2005-11-01 00:00:00,11,4,2005,78.3129842403,7319,5808,3752,1076,124.3,132.1,58.32249999999999,76.71,4.699772727272727,762.9799999999999,771.514090909091,2202.8357142857144,1237.3685714285714,0.165,83.5,84.1,65.8,82.7,7572.549,4687.442,1076,894,5722,,,,,2518.1,28310.255395,187.3,132.1,80.4,51.34178478955749,23088
2005-12-01 00:00:00,12,4,2005,78.161214891,6491,5509,3279,1206,118.2,133.6,59.41190476190476,76.41,4.611714285714284,808.9333333333333,813.7490476190476,2246.0871428571427,1262.0719047619048,0.165,86.1,85,64.9,86.1,5940.26,4604.406,1206,969,5454,,,,,2527.9,28060.538403,186.7,133.6,80.5,51.90355397470409,19512
2006-01-01 00:00:00,1,1,2006,77.933560867,9145.9,6709.8,4914,1303,121.3,132.3,65.48499999999999,77.37,4.618809523809524,833.6730434782606,848.4473913043477,2289.9915000000005,1278.7275000000002,0.165,86.1,85.9,67.3,88.5,9976.129,6342.02,1303,867,7084,,,,,2540.7,28300.335085,188.2,132.2,79.1,52.22462419409801,19872
2006-02-01 00:00:00,2,1,2006,78.3888689149,8863.7,5437.4,3666,937,123.8,135.8,61.63105263157894,75.77,4.703149999999999,803.0980000000001,824.39,2273.666315789474,1276.6452631578948,0.165,86,85.5,67.1,87.4,8916.332,5071.524,937,814,5417,,,,,2557.7,28207.131876,189.2,135.8,80.5,52.457445357338436,22704
2006-03-01 00:00:00,3,1,2006,78.6165229389,8539.1,6130.1,4152,871,124.5,136.5,62.685217391304356,75.03,4.689100000000001,825.1725,847.8004999999999,2300.2556521739134,1293.734782608696,0.165,86.2,84.6,66.3,86.9,8655.142,5225.869,871,912,5935,,,,,2569.4,28048.257595,190.1,136.5,79.4,52.6902306348854,21720
2006-04-01 00:00:00,4,2,2006,79.2994850108,9180.7,6094.5,4292,899,127.5,138.5,69.44368421052631,75.1,4.579733333333334,845.624705882353,867.6888235294117,2338.6773684210525,1302.165263157895,0.165,86.5,85.2,68.2,87.5,9007.967,4913.873,899,862,6053,,,,,2568.7,27988.82643,187.2,138.5,80,53.004027558662955,21708
2006-05-01 00:00:00,5,2,2006,79.2994850108,8359.8,6637.9,4267,1361,127.2,137.1,70.84409090909091,76.36,4.474,877.9142857142859,895.0447619047618,2245.281818181818,1290.0136363636366,0.165,86.8,85.3,67.4,88.2,3138.754,0,1361,889,6517,,,,,2586.4,28229.902506,185.4,137,82.3,53.23194107730648,17640
2006-06-01 00:00:00,6,2,2006,79.3753696854,7214.7,5470.2,3387,1024,127.9,139.9,70.95090909090911,76.33,4.472333333333333,817.2079999999999,829.5589999999999,2137.4136363636367,1253.168181818182,0.165,88.1,85.5,66.7,88.4,7083.903,4502.793,1024,944,5355,,,,,2594.2,27501.895685,185.4,139.9,83.7,53.31845554818112,18120
2006-07-01 00:00:00,7,3,2006,79.4512543601,8073.1,6636.8,4499,1235,129,135.5,74.41105263157894,77.23,4.432809523809523,792.0322727272728,807.3363636363637,2086.2075,1260.2345000000003,0.155,87.4,84.5,64.2,84.7,8311.087,5270.5,1235,978,6712,,,,,2589.2,28137.116585,186.2,135.5,82,53.05907318607862,16068
2006-08-01 00:00:00,8,3,2006,79.4512543601,11052,5663,3606,1153,130.1,140.7,73.04304347826088,77.81,4.379318181818182,804.285,820.8836363636364,2117.7708695652177,1287.1495652173912,0.155,88.6,85.4,66.9,84.8,10940.593,4580.184,1153,934,5693,,,,,2601,28103.976579,186.5,140.7,84.7,53.28565355128103,16392
2006-09-01 00:00:00,9,3,2006,78.7682922882,7936,6081,4073,962,126,145.4,63.798000000000016,78.1,4.352749999999999,806.0163157894737,820.4652631578948,2221.9389999999994,1317.7429999999997,0.155,90.1,88.7,69.2,89,8027.318,5373.98,962,983,6018,,,,,2621.1,27777.174682,183.4,145.4,85.2,53.63583746640449,18720
2006-10-01 00:00:00,10,4,2006,78.2370995656,7051,6131,3996,1125,130.2,144.4,58.89318181818181,78.17,4.272904761904762,871.372857142857,886.7595238095239,2330.1745454545453,1363.3772727272728,0.155,90.6,88.6,69.2,87.4,7112.625,4732.159,1125,1022,6143,,,,,2630.3,27516.514177,182.4,144.4,87.2,53.910875919795885,21744
2006-11-01 00:00:00,11,4,2006,78.0853302163,8377,6217,3973,1060,127.6,146.4,59.082499999999996,79.4,4.3009047619047625,916.4454545454545,926.5063636363637,2408.7000000000007,1388.634761904762,0.155,91.4,89,68.3,89.2,8397.375,5048.403,1060,1093,6126,,,,,2641.6,28657.373858,180.2,146.4,89.4,54.19023902276645,19680
2006-12-01 00:00:00,12,4,2006,78.0853302163,5180.9,5369.3,3624,881,128.3,147.7,61.95899999999999,77.96,4.201599999999998,935.4438095238095,937.4061904761904,2431.908,1416.4199999999998,0.155,92.3,89,70.6,90.8,6913.367,5103.046,881,1023,5528,,,,,2658,29178.249372,178.6,147.6,88.5,54.424698233630906,20280
2007-01-01 00:00:00,1,1,2007,77.9806093653,9832,7134,4897,1408,128.2,148.5,54.50619047619048,78.36,4.228272727272728,937.6926086956522,945.0504347826087,2453.187,1424.161,0.155,91.2,90,68.9,90,11065.18,6146.139,1408,997,7302,,,,,2666.1,28607.450975,179.7,148.5,87.9,54.74249423976438,18684
2007-02-01 00:00:00,2,1,2007,77.7443044884,9894,5807,3869,1299,132.7,150.8,59.27894736842105,78.35,4.218,982.2324999999998,986.9750000000004,2479.864210526316,1444.7947368421053,0.155,93.6,92.6,70.1,90.8,9492.712,5311.802,1299,765,5933,,,,,2674.5,30924.356356,179.7,150.8,88,55.067640888054605,19764
2007-03-01 00:00:00,3,1,2007,77.901841073,9430,6735,4409,1039,136.4,151.2,60.441818181818185,77.83,4.200095238095239,966.5065000000001,968.9195000000002,2401.4909090909086,1406.9518181818182,0.155,92.5,91.5,71.4,93.5,9455.339,5853.63,1039,947,6395,,,,,2673.7,30627.650767,178.5,151.2,89.9,55.35715000470209,20016
2007-04-01 00:00:00,4,2,2007,78.2956825345,9112,5581,4064,714,131.1,151.9,63.977,77.32,4.0691875,1046.06,1041.9818750000002,2499.568,1463.6404999999997,0.155,92.8,90.7,70.1,91.3,9072.046,5396.155,714,923,5701,,,,,2691.1,29972.873189,177.3,151.8,89.1,55.54445494814531,18180
2007-05-01 00:00:00,5,2,2007,78.2956825345,8588,7166,4541,1648,132.2,155.2,63.45454545454545,78.72,4.000952380952381,1105.1109523809525,1098.7509523809524,2562.140909090909,1511.136818181818,0.155,94,93.1,72.8,91.2,8540.851,5770.406,1648,959,7148,,,,,2706.1,28546.204519,180.1,155.2,90.4,55.978063406008495,19440
2007-06-01 00:00:00,6,2,2007,78.8470605805,8325,5856,3559,1554,137.2,152,67.48904761904761,79.8,4.182666666666666,1118.0255000000002,1109.8425,2595.3961904761904,1514.4895238095237,0.155,93.5,92.2,71,92,8352.85,5157.414,1554,843,5956,,,,,2715.1,29070.970379,184.5,152,87.5,56.02535679816557,20868
2007-07-01 00:00:00,7,3,2007,79.7135117957,9683,8017,5176,1586,133.8,153.5,74.11761904761904,76.86,4.254333333333333,1140.4481818181816,1129.9440909090908,2655.0761904761903,1520.704761904762,0.155,95.4,92.4,71.1,92.2,9711.529,6119.776,1586,1074,7836,,,,,2727.7,28416.975071,187.4,153.4,90.9,56.38086856038305,20940
2007-08-01 00:00:00,8,3,2007,80.2648898417,8899,6900,4300,1492,132.4,158.8,72.35608695652174,75.47,4.224434782608696,1068.7740909090912,1045.4481818181819,2539.498695652174,1454.616956521739,0.155,95.2,94.2,72.9,93.7,8860.131,5381.309,1492,1137,6929,,,,,2746.5,28916.860461,186.3,158.8,90,56.49986410670314,22836
2007-09-01 00:00:00,9,3,2007,79.8710483802,8798,6580,4722,1038,139.2,155.9,79.91473684210524,76.68,4.0872,1079.0882352941173,1053.4382352941177,2634.47,1497.116315789474,0.155,93.8,91.7,71.7,92.9,8926.598,5658.16,1038,1064,6824,,,,,2728.3,29221.803658,184.1,155.9,91.2,56.56009941960587,21408
2007-10-01 00:00:00,10,4,2007,79.9498166725,7937,6666,4170,1353,129.7,155.6,85.7986956521739,77.88,4.013863636363636,1191.0719047619048,1154.4419047619047,2780.4156521739133,1539.6586956521737,0.155,94.6,93.1,73.7,93.4,7996.301,5066.021,1353,940,6463,,,,,2775,28824.890671,183.1,155.6,90.1,56.8053387190395,20724
2007-11-01 00:00:00,11,4,2007,80.2648898417,8188,6606,4463,1148,129.5,160.3,94.77238095238096,77.75,3.913363636363637,1199.4895238095237,1145.7523809523811,2662.8023809523806,1463.3852380952383,0.155,96.2,94.5,74.5,93.5,8277.616,5458.589,1148,990,6601,,,,,2764.2,28456.537886,183.3,160.2,92.5,57.193690830283,23328
2007-12-01 00:00:00,12,4,2007,80.7374995954,7798,6520,4200,1243,127,160.8,91.68700000000001,78.39,3.9042000000000003,1209.9640909090908,1152.2595454545456,2661.5484999999994,1479.2235,0.155,97.9,94.5,75.4,94,7118.46,5200.742,1243,1038,6481,,,,,2789.8,28555.931586,184.3,160.8,93.5,57.48794106744518,23808
2008-01-01 00:00:00,1,1,2008,80.7374995954,9026,7646,5416,1687,132.4,159.7,92.9704761904762,79.19,3.7509090909090905,1135.1508695652174,1071.187391304348,2418.09380952381,1378.7638095238096,0.155,97.3,94.5,73.5,91.7,9837.549,6332.167,1687,1120,8223,,,,,2788.6,28713.324736,185.3,159.7,95.6,57.71893667084451,24984
2008-02-01 00:00:00,2,1,2008,80.5799630108,8878,6558,3923,1387,133.4,162,95.38599999999998,81.77,3.6084285714285707,1088.3775,1018.7115,2325.8255,1354.8725,0.155,95.7,94.7,74.6,91.9,9179.899,5432.435,1387,945,6255,,,,,2766.3,28582.611943,187.6,162,95.9,57.89134012053974,20028
2008-03-01 00:00:00,3,1,2008,80.8162678877,8448,7864,5509,1440,127.7,162.1,105.454,84.02,3.51085,1032.125,953.9736363636366,2254.818,1316.943,0.155,98.4,97.5,74.9,92.7,8351.407,5126.682,1440,1126,8075,,,,,2800.3,29539.300388,189.6,162,99.6,58.173346473126905,19416
2008-04-01 00:00:00,4,2,2008,81.997792272,8889,6267,3877,1290,123.2,161.8,112.58045454545453,84.23,3.5196818181818177,1069.0066666666667,992.6842857142855,2368.099545454546,1370.4690909090907,0.155,96.3,97,74.3,92.4,8599.234,5219.79,1290,1003,6170,,,,,2814.9,29478.273069,190,161.8,98.1,58.32046051464245,18144
2008-05-01 00:00:00,5,2,2008,82.549170318,8796,7795,5285,1328,127.6,155.2,125.39761904761905,84.35,3.3788000000000005,1095.3578947368424,1017.4910526315792,2483.2409523809515,1403.2176190476189,0.155,92.4,90.2,71.6,91.2,8799.036,5610.529,1328,1065,7678,,,,,2799.6,29958.334676,191.4,155.1,94.5,58.12718456584237,19164
2008-06-01 00:00:00,6,2,2008,82.6279386103,7056,6464,4010,1430,128.2,164.2,133.88,88.57,3.3623,1113.271052631579,1021.4605263157891,2427.4542857142856,1341.2509523809526,0.155,95.4,93.2,75.2,89.1,7133.585,4893.46,1430,1065,6505,,,,,2803.7,31383.391888,195.5,164.2,98.4,58.38990097656107,17916
2008-07-01 00:00:00,7,3,2008,83.5731581178,8495,7940,5296,1490,124.3,170.5,133.3709090909091,88.56,3.371130434782608,1023.2650000000001,929.7640909090908,2278.1372727272724,1257.3263636363636,0.155,98.3,96.2,77.7,102.9,8730.591,5660.396,1490,1189,7975,,,,,2826.5,32623.7612,199.3,170.4,99.4,58.64679602906963,17952
2008-08-01 00:00:00,8,3,2008,84.2820727484,7457,7079,4652,1284,127.8,164.2,116.6661904761905,88.22,3.5587142857142857,1022.1944999999998,932.2354999999998,2389.267142857143,1281.472380952381,0.155,94.8,91.6,75.8,90,7506.586,4942.316,1284,1189,7125,,,,,2817.3,33749.93744,201.7,164.2,98.2,58.38928555536837,17940
2008-09-01 00:00:00,9,3,2008,84.2820727484,7745,7199,4953,1003,129.2,167.9,104.1142857142857,86.65,3.5456500000000006,931.1710000000003,846.9905000000002,2205.6580952380955,1217.0228571428572,0.155,94.3,92.3,77,92.3,7790.751,5022.53,1003,1148,7104,,,,,2834.6,36255.557036,203.6,167.8,92.4,58.204210070433874,19704
2008-10-01 00:00:00,10,4,2008,84.3608410407,7002,6538,4556,912,121.4,166.2,76.6086956521739,89.22,3.6871666666666667,762.3446666666666,681.7713333333334,1730.3195652173906,968.8008695652173,0.155,93.3,92.1,75.7,91.3,7164.691,4759.743,912,859,6327,,,,,2809.1,35265.056164,203.4,166.1,94.7,57.836394183346165,14280
2008-11-01 00:00:00,11,4,2008,83.8882312869,7241,6476,4484,1067,121.8,165.7,57.30947368421052,90.34,3.8903999999999996,698.3357142857143,616.2395238095238,1542.695789473684,883.0405263157895,0.155,93.3,90.2,75.2,91.1,7140.591,4789.129,1067,1133,6684,,,,,2829.1,37024.097572,202.8,165.7,92.7,57.49249033062905,13080
2008-12-01 00:00:00,12,4,2008,83.8094629946,6681.9,5397.6,3335,779,113.4,163.4,41.12181818181818,87.6,3.8699523809523813,663.1304347826086,581.6656521739131,1525.8904545454543,877.561818181818,0.155,89.9,87,74.9,88.7,6253.365,4793.666,779,991,5105,,,,,2821.7,42513.024156,203.8,163.4,93.1,56.892098032349026,9852
2009-01-01 00:00:00,1,1,2009,83.3649735213,7155,6716,4839,1076,121.3,165.4,41.71,86.96,3.913333333333333,669.5366666666666,596.3171428571429,1537.2005000000001,865.5755000000001,0.155,88.7,87.7,77,86.4,8244.658,5738.637,1076,1093,7008,,,,,2797.4,41926.953925,204.3,165.4,89,56.341669875142465,12600
2009-02-01 00:00:00,2,1,2009,83.2821880461,7282,5839,3736,1194,111.3,165.2,39.08736842105263,86.32,4.103052631578948,677.3773684210528,616.3278947368423,1485.9768421052631,805.2273684210526,0.155,88.6,86.9,76.6,87.5,6967.175,4633.146,1194,770,5700,,,,,2803.8,40808.027955,207.1,165.1,88.2,55.92550830396649,23760
2009-03-01 00:00:00,3,1,2009,83.696115422,6972,7457,5192,1324,107.3,163.3,47.939090909090915,83.74,4.159,676.7590909090909,613.6781818181818,1432.233181818182,757.1268181818184,0.155,90.3,88.5,75.2,87.8,7037.855,4934.233,1324,1109,7625,,,,,2798.5,44326.497847,209.9,163.3,84.5,55.86321101794728,20376
2009-04-01 00:00:00,4,2,2009,84.523970174,7807,5964,4111,894,115.47,172.7,49.64666666666666,82.59,4.195937499999999,774.056875,709.7225000000001,1641.1476190476187,848.1519047619047,0.155,89.3,90.8,82.2,88.5,7981.594,4713.253,894,917,5922,,,,,2784.7,45247.763273,212.5,172.7,84,56.24134893300036,24420
2009-05-01 00:00:00,5,2,2009,84.8551120748,7260,7191,4772,1135,118.13,172.4,59.028499999999994,81.45,4.091631578947369,843.3849999999999,771.764,1726.0775,902.4084999999999,0.155,89.4,89.8,77.9,90.1,7228.746,4879.328,1135,1263,7170,,,,,2800.4,47725.839316,215.5,172.4,84.3,56.793020206971015,28560
2009-06-01 00:00:00,6,2,2009,85.6001813515,6281,6340,3832,1513,121.1,171.2,69.64090909090909,82.09,3.943636363636364,866.6627272727274,801.7927272727272,1826.9881818181818,926.1149999999999,0.155,92.5,91.9,78.5,91.1,6141.469,4364.429,1513,983,6328,,,,,2807.9,50271.648164,220.6,171.1,86.7,57.30958585817668,28560
2009-07-01 00:00:00,7,3,2009,86.5108215787,7411,10218,6710,2189,125.2,171.6,64.15227272727273,84.1,3.8923636363636374,883.6861904761906,820.3957142857143,1873.8377272727275,935.8213636363635,0.165,87.4,91.1,77,90.3,7660.139,5385.536,2189,1345,10244,,,,,2806.2,52380.102603,225.3,171.6,85.7,57.53225564497257,18696
2009-08-01 00:00:00,8,3,2009,86.9247489546,6891,7285,4841,1175,133.61,171.4,71.0447619047619,86.01,3.8320476190476196,961.0995454545453,897.2568181818181,1997.1552380952382,1009.7247619047617,0.165,92,93.6,78.4,91.7,6789.138,4831.337,1175,1248,7264,,,,,2821.6,57767.02824,228.1,171.4,89.8,58.09576764589368,29232
2009-09-01 00:00:00,9,3,2009,86.6763925291,7457,7540,5471,886,133.78,172.2,69.40809523809524,86.7,3.7658499999999995,971.5852631578947,904.9415789473684,2084.7471428571425,1044.5523809523809,0.165,91.5,92,77,90,7536.147,4697.359,886,1210,7567,,,,,2831.1,59962.967535,231.9,172.2,91.5,58.36054966729801,26460
2009-10-01 00:00:00,10,4,2009,86.8419634794,6857,6695,4242,1146,133.08,179.1,75.71545454545452,87.06,3.7261818181818187,1033.915238095238,965.1233333333336,2122.8495454545455,1067.6636363636362,0.165,92.4,93.5,82.2,91.8,6975.021,4599.736,1146,1164,6552,,,,,2842.7,61195.65925,237.1,179.1,93.1,58.67817400231683,31020
2009-11-01 00:00:00,11,4,2009,87.090319905,7649,8327,5850,1107,132.71,176.2,77.99,87,3.7789523809523806,1052.699090909091,984.0522727272727,2143.5325000000003,1088.0690000000002,0.165,93.8,94.9,80.3,90.4,7861.294,4734.799,1107,1328,8285,,,,,2844.6,61544.184219,239.7,176.2,92.8,58.7682158242702,24024
2009-12-01 00:00:00,12,4,2009,87.090319905,7374.3,7019.3,4357,1272,133.4,176,74.47,85.44,3.7896363636363644,1123.1878260869564,1043.3682608695651,2220.6,1110.3777272727273,0.165,94.2,96.1,79,91.4,6644.939,4782.134,1272,1297,6926,,,,,2858.1,60612.455128,244.3,176,90.5,58.883551357968614,17904
2010-01-01 00:00:00,1,1,2010,86.5108215787,7978,8815,6481,1224,133.8,181.6,78.32578947368421,85.79,3.7125499999999994,1151.13,1083.7842857142857,2267.7747368421055,1123.5815789473684,0.16,96.7,97,81,95.6,8856.871,6165.942,1224,1457,9162,,,,,2873.8,61600.787449,247.1,181.5,96.9,59.33758824645157,22380
2010-02-01 00:00:00,2,1,2010,86.2624651531,7594,6606,4541,1315,134.9,175.1,76.38736842105264,87.38,3.7465500000000005,1149.366315789474,1082.623157894737,2194.44,1089.16,0.16,96,97.6,80.2,96.1,7740.673,5024.194,1315,861,6717,,,,,2885.8,60728.883184,250.5,175.1,96.9,59.63229359852389,22368
2010-03-01 00:00:00,3,1,2010,86.3452506283,7795,8571,5787,1314,135,187.8,81.20347826086957,87.52,3.743899999999999,1211.2114285714285,1144.157619047619,2362.243913043478,1152.0486956521738,0.16,97.7,98.8,82.6,94.6,7846.67,4955.318,1314,1419,8520,,,,,2887.6,62475.273462,251.1,187.8,98.1,60.1451970101123,23592
2010-04-01 00:00:00,4,2,2010,87.090319905,7663,7047,4554,1144,138.93,181.3,84.29285714285714,87.32,3.7125789473684203,1211.8688235294119,1139.359411764706,2475.72,1197.3161904761905,0.16,96.9,96.4,77,94.9,7897.049,5318.572,1144,1178,6876,,,,,2906.5,64472.89208,254.6,181.4,101.2,60.249897936571884,22236
2010-05-01 00:00:00,5,2,2010,87.4214618058,8621,8656,5724,1526,135,180.3,73.7435,88.45,3.7854736842105265,1130.2324999999998,1055.6065000000003,2319.239,1125.0620000000001,0.16,95.5,94.2,78.8,97.3,8609.001,5401.976,1526,1347,8597,,,,,2921.1,63417.460455,259.5,180.3,102.7,60.48746815160455,19836
2010-06-01 00:00:00,6,2,2010,87.6698182314,6771,6756,4262,1416,134.72,184.2,75.3359090909091,89.51,3.8523181818181835,1095.1786363636365,1020.7,2235.229545454546,1083.3609090909092,0.16,99.3,98.5,81.2,96.7,6523.061,4819.579,1416,1192,6870,,,,,2928.9,63096.31443,260.3,184.2,102.1,60.79746212860984,21816
